,X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,abundances,trait.effect.abundance.total,abundance.effect.trait.total,trait.effect.abundance,abundance.effect.trait
538,4,NJ,size.Mesechthistatus.binodosus,abunance.Mesechthistatus.binodosus,0.341231287,0.125348674,0.857142925,0.00443399,FALSE,0.598013518,trait affects abundance,0.010948182,0.111111111,0.766666667,0.666666667,0.766666667,0.666666667
539,5,NJ,size.Serica.sp,abunance.Serica.sp,0.239091792,0.134818364,0.944911242,0.002241373,FALSE,0.41901235,trait affects abundance,0.000761295,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
540,6,NJ,size.Osorius.angustulus,abunance.Osorius.angustulus,0.487274521,0.027998194,1.000000119,0.000836611,TRUE,0.853956719,trait affects abundance,0.000565318,0.363636364,0.766666667,0.666666667,0.766666667,0.666666667
541,7,NJ,size.Pselaphinae.,abunance.Pselaphinae.,0.396893841,0.055877352,1.000000119,0.000836611,FALSE,0.69556307,trait affects abundance,0.000120091,0.375,0.766666667,0.666666667,0.766666667,0.666666667
542,8,NJ,size.Ipelates.curtus,abunance.Ipelates.curtus,0.268514389,0.12701199,0.857142925,0.00443399,FALSE,0.470575941,trait affects abundance,0.00047575,0.263157895,0.766666667,0.666666667,0.766666667,0.666666667
543,9,NJ,size.Curculionidae.,abunance.Curculionidae.,0.404730346,0.097243275,1.000000119,0.000836611,FALSE,0.709296675,trait affects abundance,0.000212591,0.238095238,0.766666667,0.666666667,0.766666667,0.666666667
544,10,NJ,size.Elateridae.,abunance.Elateridae.,0.354065022,0.046905762,1.000000119,0.000836611,TRUE,0.620504851,trait affects abundance,2.75454545454545e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
545,11,NJ,size.Amichrotus.apicipennis,abunance.Amichrotus.apicipennis,0.325708579,0.094062491,0.928571463,0.001981735,FALSE,0.570809713,trait affects abundance,0.000914523,0.157894737,0.766666667,0.666666667,0.766666667,0.666666667
546,12,NJ,size.Sphaeridiinae.,abunance.Sphaeridiinae.,0.348503429,0.04978934,0.981980562,0.001188755,TRUE,0.610758067,trait affects abundance,1.09545454545455e-05,0.111111111,0.766666667,0.666666667,0.766666667,0.666666667
547,13,NJ,size.Tachinus.japonicus,abunance.Tachinus.japonicus,0.349059473,0.049495414,0.928571463,0.001981735,TRUE,0.611732543,trait affects abundance,0.001756045,0.4,0.766666667,0.666666667,0.766666667,0.666666667
548,14,NJ,size.Staphylinidae.,abunance.Staphylinidae.,0.064892661,0.38429204,0.857142925,0.00443399,FALSE,0.113725469,trait affects abundance,3.75909090909091e-05,0.210526316,0.766666667,0.666666667,0.766666667,0.666666667
549,15,NJ,size.Silphinae.,abunance.Silphinae.,0.308235589,0.074580918,0.981980562,0.001188755,FALSE,0.540188006,trait affects abundance,0.0003445,0.117647059,0.766666667,0.666666667,0.766666667,0.666666667
550,16,NJ,size.Domene.curtipennis,abunance.Domene.curtipennis,0.166570209,0.34932186,0.50000006,0.107762337,FALSE,0.291917068,trait affects abundance,6.74545454545455e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
551,17,NJ,size.Ischnosoma.sp,abunance.Ischnosoma.sp,0.181795047,0.279542416,0.928571463,0.001981735,FALSE,0.31859885,trait affects abundance,4.48181818181818e-05,0.111111111,0.766666667,0.666666667,0.766666667,0.666666667
552,18,NJ,size.Synuchus.nitidus,abunance.Synuchus.nitidus,0.194493175,0.186205025,0.571428597,0.063486576,FALSE,0.340852531,trait affects abundance,0.001252727,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
553,19,NJ,size.Silphini.,abunance.Silphini.,0.057296978,0.397544684,0.869318306,0.005085826,FALSE,0.100413908,trait affects abundance,0.002203557,0.125,0.766666667,0.666666667,0.766666667,0.666666667
554,20,NJ,size.Pterostichus.microcephalus,abunance.Pterostichus.microcephalus,0.376364635,0.045385983,0.928571463,0.001981735,TRUE,0.659585295,trait affects abundance,0.001256864,0.166666667,0.766666667,0.666666667,0.766666667,0.666666667
555,21,NJ,size.Synuchus.cycloderus,abunance.Synuchus.cycloderus,0.203539328,0.174993175,1.000000119,0.000836611,FALSE,0.356706064,trait affects abundance,0.001138295,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
556,22,NJ,size.Carabus.blaptoides,abunance.Carabus.blaptoides,0.301678891,0.13110021,0.928571463,0.001981735,FALSE,0.528697284,trait affects abundance,0.056688864,0.184210526,0.766666667,0.666666667,0.766666667,0.666666667
557,23,NJ,size.Luperomorpha.collaris,abunance.Luperomorpha.collaris,0.394087059,0.096062861,1.000000119,0.000836611,FALSE,0.690644139,trait affects abundance,4.80681818181818e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
558,24,NJ,size.Algon.grandicollis,abunance.Algon.grandicollis,0.488251882,0.016580848,1.000000119,0.000836611,TRUE,0.85566956,trait affects abundance,0.00073675,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
559,25,NJ,size.Philonthus.subvarians,abunance.Philonthus.subvarians,0.228278859,0.146373791,0.925820053,0.007680297,FALSE,0.400062505,trait affects abundance,0.000150682,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
560,26,NJ,size.Miccolamia.verrucosa,abunance.Miccolamia.verrucosa,0.40261062,0.026664871,0.981980562,0.001188755,TRUE,0.705581822,trait affects abundance,4.10681818181818e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
561,27,NJ,size.Agelasa.nigriceps,abunance.Agelasa.nigriceps,0.308212881,0.074596932,0.944911242,0.002241373,FALSE,0.540148211,trait affects abundance,0.000122705,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
562,28,NJ,size.Tachinus.sp1,abunance.Tachinus.sp1,0.307521226,0.075085852,0.944911242,0.002241373,FALSE,0.538936073,trait affects abundance,0.000104432,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
563,29,NJ,size.Athetini.,abunance.Athetini.,0.303334873,0.132612465,1.000000119,0.000836611,FALSE,0.53159942,trait affects abundance,0.000794545,1.117647059,0.766666667,0.666666667,0.766666667,0.666666667
564,30,NJ,size.Bradycellus.subditus,abunance.Bradycellus.subditus,0.30332078,0.132164747,1.000000119,0.000836611,FALSE,0.531574722,trait affects abundance,7.79545454545455e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
565,31,NJ,abunance.Nicrophorus.quadripunctatus,size.Nicrophorus.quadripunctatus,0.301477684,0.171873054,0.928571463,0.001981735,FALSE,0.528344666,abundance affects trait,0.014106455,0.210526316,0.766666667,0.666666667,0.766666667,0.666666667
566,32,NJ,abunance.Stomis.prognathus,size.Stomis.prognathus,0.433561565,0.0435346,1.000000119,0.000836611,TRUE,0.759823868,abundance affects trait,0.000628318,0.111111111,0.766666667,0.666666667,0.766666667,0.666666667
567,33,NJ,abunance.Synuchus.arcuaticollis,size.Synuchus.arcuaticollis,0.097863201,0.328334346,0.873326063,0.001661658,FALSE,0.17150689,abundance affects trait,0.004414,0.5,0.766666667,0.666666667,0.766666667,0.666666667
568,34,NJ,abunance.Mesechthistatus.binodosus,size.Mesechthistatus.binodosus,0.299147821,0.14174555,1.000000119,0.000836611,FALSE,0.524261541,abundance affects trait,0.010948182,0.111111111,0.766666667,0.666666667,0.766666667,0.666666667
569,35,NJ,abunance.Serica.sp,size.Serica.sp,0.313743276,0.07076658,1.000000119,0.000836611,FALSE,0.549840319,abundance affects trait,0.000761295,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
570,36,NJ,abunance.Osorius.angustulus,size.Osorius.angustulus,0.196005075,0.317223293,0.555555582,0.047603965,FALSE,0.34350216,abundance affects trait,0.000565318,0.363636364,0.766666667,0.666666667,0.766666667,0.666666667
571,37,NJ,abunance.Pselaphinae.,size.Pselaphinae.,0.248459442,0.125279319,1.000000119,0.000836611,FALSE,0.435429312,abundance affects trait,0.000120091,0.375,0.766666667,0.666666667,0.766666667,0.666666667
572,38,NJ,abunance.Ipelates.curtus,size.Ipelates.curtus,0.316570508,0.146405354,1.000000119,0.000836611,FALSE,0.55479509,abundance affects trait,0.00047575,0.263157895,0.766666667,0.666666667,0.766666667,0.666666667
573,39,NJ,abunance.Curculionidae.,size.Curculionidae.,0.570607984,0.009285816,1,0.002666712,TRUE,1,abundance affects trait,0.000212591,0.238095238,0.766666667,0.666666667,0.766666667,0.666666667
574,40,NJ,abunance.Elateridae.,size.Elateridae.,0.103484091,0.319096237,0.909241259,0.002769589,FALSE,0.181357595,abundance affects trait,2.75454545454545e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
575,41,NJ,abunance.Amichrotus.apicipennis,size.Amichrotus.apicipennis,0.117109317,0.344169277,0.428571463,0.173546195,FALSE,0.20523603,abundance affects trait,0.000914523,0.157894737,0.766666667,0.666666667,0.766666667,0.666666667
576,42,NJ,abunance.Sphaeridiinae.,size.Sphaeridiinae.,0.229486871,0.145053902,1.000000119,0.000836611,FALSE,0.402179565,abundance affects trait,1.09545454545455e-05,0.111111111,0.766666667,0.666666667,0.766666667,0.666666667
577,43,NJ,abunance.Tachinus.japonicus,size.Tachinus.japonicus,0.347714691,0.058844508,1.000000119,0.000836611,FALSE,0.609375791,abundance affects trait,0.001756045,0.4,0.766666667,0.666666667,0.766666667,0.666666667
578,44,NJ,abunance.Staphylinidae.,size.Staphylinidae.,0.476469336,0.027947786,1.000000119,0.000836611,TRUE,0.835020451,abundance affects trait,3.75909090909091e-05,0.210526316,0.766666667,0.666666667,0.766666667,0.666666667
579,45,NJ,abunance.Silphinae.,size.Silphinae.,0.456240903,0.034670921,1.000000119,0.000836611,TRUE,0.799569785,abundance affects trait,0.0003445,0.117647059,0.766666667,0.666666667,0.766666667,0.666666667
580,46,NJ,abunance.Domene.curtipennis,size.Domene.curtipennis,0.348417577,0.078366492,0.857142925,0.00443399,FALSE,0.610607609,abundance affects trait,6.74545454545455e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
581,47,NJ,abunance.Ischnosoma.sp,size.Ischnosoma.sp,0.295990907,0.109074053,0.857142925,0.00443399,FALSE,0.518728997,abundance affects trait,4.48181818181818e-05,0.111111111,0.766666667,0.666666667,0.766666667,0.666666667
582,48,NJ,abunance.Synuchus.nitidus,size.Synuchus.nitidus,0.55910105,0.00218304,1,0.000263214,TRUE,0.979833907,abundance affects trait,0.001252727,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
583,49,NJ,abunance.Silphini.,size.Silphini.,0.420839063,0.046969763,1.000000119,0.000836611,TRUE,0.73752747,abundance affects trait,0.002203557,0.125,0.766666667,0.666666667,0.766666667,0.666666667
584,50,NJ,abunance.Pterostichus.microcephalus,size.Pterostichus.microcephalus,0.398716643,0.078356315,1,0.000263214,FALSE,0.698757562,abundance affects trait,0.001256864,0.166666667,0.766666667,0.666666667,0.766666667,0.666666667
585,51,NJ,abunance.Synuchus.cycloderus,size.Synuchus.cycloderus,0.314765163,0.158384291,1.000000119,0.000836611,FALSE,0.551631193,abundance affects trait,0.001138295,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
586,52,NJ,abunance.Carabus.blaptoides,size.Carabus.blaptoides,0.203216092,0.366530469,0.642857194,0.035447955,FALSE,0.356139587,abundance affects trait,0.056688864,0.184210526,0.766666667,0.666666667,0.766666667,0.666666667
587,53,NJ,abunance.Luperomorpha.collaris,size.Luperomorpha.collaris,0.298880281,0.296958367,0.777777791,0.004878521,FALSE,0.523792673,abundance affects trait,4.80681818181818e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
588,54,NJ,abunance.Algon.grandicollis,size.Algon.grandicollis,0.296629287,0.148614341,0.944444418,0.000580668,FALSE,0.519847769,abundance affects trait,0.00073675,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
589,55,NJ,abunance.Philonthus.subvarians,size.Philonthus.subvarians,0.314488139,0.111966009,1.000000119,0.000836611,FALSE,0.551145704,abundance affects trait,0.000150682,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
590,56,NJ,abunance.Miccolamia.verrucosa,size.Miccolamia.verrucosa,0.334341894,0.105856592,1,0.000263214,FALSE,0.585939742,abundance affects trait,4.10681818181818e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
591,57,NJ,abunance.Agelasa.nigriceps,size.Agelasa.nigriceps,0.500105363,0.023042891,1.000000119,0.000836611,TRUE,0.876442983,abundance affects trait,0.000122705,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
592,58,NJ,abunance.Tachinus.sp1,size.Tachinus.sp1,0.514940901,0.018613316,1.000000119,0.000836611,TRUE,0.902442509,abundance affects trait,0.000104432,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
593,59,NJ,abunance.Athetini.,size.Athetini.,0.458674079,0.02672872,1.000000119,0.000836611,TRUE,0.803833968,abundance affects trait,0.000794545,1.117647059,0.766666667,0.666666667,0.766666667,0.666666667
594,60,NJ,abunance.Bradycellus.subditus,size.Bradycellus.subditus,0.562345046,0.007956933,1.000000119,0.000836611,TRUE,0.985519064,abundance affects trait,7.79545454545455e-05,1.614444444,0.766666667,0.666666667,0.766666667,0.666666667
595,1,SA,size.Pterostichus.sp,abunance.Pterostichus.sp,0.159359062,0.233388999,0.944911242,0.002241373,FALSE,0.270909675,trait affects abundance,0.004500648,0.557692308,0.783783784,0.810810811,0.783783784,0.810810811
596,2,SA,size.Synuchus.arcuaticollis,abunance.Synuchus.arcuaticollis,0.231808734,0.142537419,0.981980562,0.001188755,FALSE,0.394073787,trait affects abundance,0.001293273,0.166666667,0.783783784,0.810810811,0.783783784,0.810810811
597,3,SA,size.Synuchus.crocatus,abunance.Synuchus.crocatus,0.415576907,0.05367458,1.000000119,0.000836611,FALSE,0.706478838,trait affects abundance,0.005043909,0.434782609,0.783783784,0.810810811,0.783783784,0.810810811
598,4,SA,size.Plesiophthalmus.nigrocyaneus,abunance.Plesiophthalmus.nigrocyaneus,0.210007612,0.167219726,0.944911242,0.002241373,FALSE,0.357011978,trait affects abundance,0.002134432,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
599,5,SA,size.Aleochara.sp,abunance.Aleochara.sp,0.14841048,0.369618361,0.857142925,0.00443399,FALSE,0.252297136,trait affects abundance,0.000766341,0.464912281,0.783783784,0.810810811,0.783783784,0.810810811
600,6,SA,size.Pterostichus.subovatus,abunance.Pterostichus.subovatus,0.285528135,0.149140998,1,0.000263214,FALSE,0.485396522,trait affects abundance,0.005008295,0.238095238,0.783783784,0.810810811,0.783783784,0.810810811
601,7,SA,size.Calosoma.maximowiczi,abunance.Calosoma.maximowiczi,0.082560089,0.353956858,0.214285731,0.536186695,FALSE,0.140351772,trait affects abundance,0.009416341,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
602,8,SA,size.Synuchus.agonus,abunance.Synuchus.agonus,0.458892312,0.016691784,1.000000119,0.000836611,TRUE,0.780114828,trait affects abundance,0.000891659,0.166666667,0.783783784,0.810810811,0.783783784,0.810810811
603,9,SA,size.Philonthus.kobensis,abunance.Philonthus.kobensis,0.194331803,0.186408604,0.642857194,0.035447955,FALSE,0.330363175,trait affects abundance,7.71363636363636e-05,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
604,10,SA,size.Tachinus.elongatus,abunance.Tachinus.elongatus,0.159965056,0.27833255,-0.142857149,0.710523009,FALSE,0.271939863,trait affects abundance,0.000163432,0.111111111,0.783783784,0.810810811,0.783783784,0.810810811
605,11,SA,size.Aleocharinae.,abunance.Aleocharinae.,0.202860468,0.183557789,0.571428597,0.063486576,FALSE,0.344861867,trait affects abundance,1.075e-05,0.235294118,0.783783784,0.810810811,0.783783784,0.810810811
606,12,SA,size.Batrisini.,abunance.Batrisini.,0.198886489,0.183017537,0.571428597,0.063486576,FALSE,0.338106121,trait affects abundance,2.20227272727273e-05,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
607,13,SA,size.Tachinus.nakanei,abunance.Tachinus.nakanei,0.013517398,0.475597436,0.784464538,0.008050919,FALSE,0.022979515,trait affects abundance,0.000127818,0.166666667,0.783783784,0.810810811,0.783783784,0.810810811
608,14,SA,size.Tritoma.niponensis,abunance.Tritoma.niponensis,0.209617036,0.167683312,0.944911242,0.002241373,FALSE,0.356348001,trait affects abundance,6.825e-05,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
609,15,SA,size.Paratrichius.doenitzi,abunance.Paratrichius.doenitzi,0.210195899,0.166996509,0.944911242,0.002241373,FALSE,0.357332065,trait affects abundance,0.003521455,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
610,16,SA,size.Synuchus.tanzawanus,abunance.Synuchus.tanzawanus,0.052094003,0.406685552,0.780720055,0.022687078,FALSE,0.088559566,trait affects abundance,0.000938205,0.263157895,0.783783784,0.810810811,0.783783784,0.810810811
611,17,SA,size.Trephionus.kinoshitai,abunance.Trephionus.kinoshitai,0.181684668,0.202747594,1.000000119,0.000836611,FALSE,0.308863103,trait affects abundance,0.001761636,0.263157895,0.783783784,0.810810811,0.783783784,0.810810811
612,18,SA,size.Eudectus.rufulus,abunance.Eudectus.rufulus,0.373979756,0.037572901,0.981980562,0.001188755,TRUE,0.635763871,trait affects abundance,7.06818181818182e-06,0.117647059,0.783783784,0.810810811,0.783783784,0.810810811
613,19,SA,size.Leptura.ochraceofasciata,abunance.Leptura.ochraceofasciata,0.307943881,0.074786822,0.944911242,0.002241373,FALSE,0.523503187,trait affects abundance,0.001676318,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
614,20,SA,size.Lucanus.maculifemoratus,abunance.Lucanus.maculifemoratus,0.307907297,0.074812672,0.944911242,0.002241373,FALSE,0.523440995,trait affects abundance,0.016137432,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
615,21,SA,size.Pterostichus.brittoni,abunance.Pterostichus.brittoni,0.403912249,0.026233683,0.981980562,0.001188755,TRUE,0.686648973,trait affects abundance,0.000272523,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
616,22,SA,size.Agelosus.carinatus,abunance.Agelosus.carinatus,0.360776007,0.04740635,0.928571463,0.001981735,TRUE,0.613317559,trait affects abundance,0.002997636,0.111111111,0.783783784,0.810810811,0.783783784,0.810810811
617,23,SA,size.Silphini.,abunance.Silphini.,0.349157888,0.049443522,1.000000119,0.000836611,TRUE,0.59356681,trait affects abundance,0.003511568,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
618,24,SA,size.Cyparium.mikado,abunance.Cyparium.mikado,0.398131496,0.052498979,1.000000119,0.000836611,FALSE,0.67682172,trait affects abundance,0.000173705,1.614444444,0.783783784,0.810810811,0.783783784,0.810810811
619,25,SA,size.Pterostichus.takaosanus,abunance.Pterostichus.takaosanus,0.425885664,0.029377165,0.928571463,0.001981735,TRUE,0.724003678,trait affects abundance,0.000895114,0.210526316,0.783783784,0.810810811,0.783783784,0.810810811
