,X.1,X,system,Cause,Effect,rho_Lmax,p_Z,Kendall_tau,Kendall_p,Convergence,Standardized_linkage_strength,direction,biomasss,trait.effect.abundance.total,abundance.effect.trait.total,Warming_rate,temp_mean,species_richness,type,species_richness_ln,biomasss_ln,abundances_ln,temp_mean_ln,Effect2,Taxa
805,805,19,OR2,Sacramento.sucker.1,Sacramento.sucker,0.283543504,0.332524775,0.666666627,0.308179498,FALSE,0.283670395,trait affects abundance,9.857653368,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.993773543,0.404829159,1.236228454,Sacramento.sucker,Catostomidae
806,806,20,OR2,common.carp.1,common.carp,0.223177126,0.375309639,0.666666627,0.308179498,FALSE,0.223277002,trait affects abundance,1744.548866,1,1,0.077287298,17.22774576,28,Fish,1.447158031,3.241683139,0.0040119,1.236228454,common.carp,Ariidae
807,807,21,OR2,tule.perch.1,tule.perch,0.876424016,0.065803087,0.99999994,0.089429379,FALSE,0.876816231,trait affects abundance,76.567432,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.884044082,-0.05228029,1.236228454,tule.perch,Embiotocidae
808,808,22,OR2,rainwater.killifish.1,rainwater.killifish,0.971849208,0.000115919,0.99999994,0.089429379,FALSE,0.972284127,trait affects abundance,3.837090291,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.584002019,-0.06056104,1.236228454,rainwater.killifish,Fundulidae
809,809,23,OR2,hitch.1,hitch,0.859765333,0.096263091,0.99999994,0.089429379,FALSE,0.860150092,trait affects abundance,142.2603542,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.153083886,-0.02079847,1.236228454,hitch,Cyprinidae
810,810,24,OR2,threespine.stickleback.1,threespine.stickleback,0.840067253,0.098972929,0.99999994,0.089429379,FALSE,0.840443197,trait affects abundance,4.71989236,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.673932094,-0.034037161,1.236228454,threespine.stickleback,Gasterosteidae
811,811,25,OR2,spotted.bass.1,spotted.bass,0.945482814,0.098167338,0.99999994,0.089429379,FALSE,0.945905934,trait affects abundance,123.073157,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.090163341,-0.199005714,1.236228454,spotted.bass,Centrarchidae
812,812,26,OR2,shimofuri.goby.1,shimofuri.goby,0.912219896,0.015883775,0.99999994,0.089429379,FALSE,0.91262813,trait affects abundance,18.76714351,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.273398175,-0.111774175,1.236228454,shimofuri.goby,Oxudercidae
813,813,27,OR2,Siberian.prawn.1,Siberian.prawn,0.024702829,0.38697217,-0.99999994,0.089429371,FALSE,0.024713884,trait affects abundance,1.729099108,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.237819887,0.558180519,1.236228454,Siberian.prawn,Palaemonidae
814,814,28,OR2,black.crappie.1,black.crappie,0.806627443,0.301329487,0.99999994,0.089429379,FALSE,0.806988422,trait affects abundance,122.690265,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.088810105,-0.109446023,1.236228454,black.crappie,Centrarchidae
815,815,29,OR2,Mississippi.silverside,Mississippi.silverside.1,0.302454711,0.139724196,NA,NA,FALSE,0.302590065,abundance affects trait,34.36173537,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.536075089,0.780724229,1.236228454,Mississippi.silverside.1,Atherinidae
816,816,30,OR2,American.shad,American.shad.1,0.215279057,0.404628838,0.99999994,0.089429379,FALSE,0.215375398,abundance affects trait,35.81039969,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.554009168,0.102431739,1.236228454,American.shad.1,Alosidae
817,817,31,OR2,Chinook.salmon,Chinook.salmon.1,0.367890962,0.154278897,NA,NA,FALSE,0.3680556,abundance affects trait,115.1482819,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.061257462,0.185303666,1.236228454,Chinook.salmon.1,Salmonidae
818,818,32,OR2,yellowfin.goby,yellowfin.goby.1,0.195185777,0.347631315,0.99999994,0.089429379,FALSE,0.195273126,abundance affects trait,101.8423982,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.007928618,0.012990399,1.236228454,yellowfin.goby.1,Oxudercidae
819,819,33,OR2,striped.bass,striped.bass.1,0.034672581,0.452179188,0.666666627,0.308179498,FALSE,0.034688097,abundance affects trait,1036.461666,1,1,0.077287298,17.22774576,28,Fish,1.447158031,3.015553244,0.032533449,1.236228454,striped.bass.1,Moronidae
820,820,34,OR2,Sacramento.pikeminnow,Sacramento.pikeminnow.1,0.207452618,0.23293329,NA,NA,FALSE,0.207545456,abundance affects trait,192.2756082,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.283924194,0.068909077,1.236228454,Sacramento.pikeminnow.1,Cyprinidae
821,821,35,OR2,Pacific.staghorn.sculpin,Pacific.staghorn.sculpin.1,0.953373922,0.013889243,0.99999994,0.089429379,FALSE,0.953800572,abundance affects trait,55.28709192,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.742623747,-0.078089257,1.236228454,Pacific.staghorn.sculpin.1,Cottidae
822,822,36,OR2,largemouth.bass,largemouth.bass.1,0.16012783,0.4437044,0.333333313,0.734095216,FALSE,0.16019949,abundance affects trait,224.0204317,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.35028763,-0.017745152,1.236228454,largemouth.bass.1,Centrarchidae
823,823,37,OR2,golden.shiner,golden.shiner.1,0.125756953,0.330710032,0.666666627,0.308179498,FALSE,0.125813232,abundance affects trait,81.71156516,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.912283529,0.154945605,1.236228454,golden.shiner.1,Cyprinidae
824,824,38,OR2,threadfin.shad,threadfin.shad.1,0.189364433,0.253347825,NA,NA,FALSE,0.189449177,abundance affects trait,56.52370379,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.752230612,0.684276112,1.236228454,threadfin.shad.1,Dorosomatidae
825,825,39,OR2,bluegill,bluegill.1,0.015900874,0.478034621,0.707106709,0.371093273,FALSE,0.01590799,abundance affects trait,66.54673888,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.823126778,0.049516526,1.236228454,bluegill.1,Centrarchidae
826,826,40,OR2,western.mosquitofish,western.mosquitofish.1,0,0.5,1,1,FALSE,0,abundance affects trait,4.846834077,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.685458153,0.132760368,1.236228454,western.mosquitofish.1,Poeciliidae
827,827,41,OR2,splittail,splittail.1,0.193039177,0.316891252,0.99999994,0.089429379,FALSE,0.193125565,abundance affects trait,43.28862309,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.636373772,0.380419679,1.236228454,splittail.1,Cyprinidae
828,828,42,OR2,smallmouth.bass,smallmouth.bass.1,0.975436293,0.001121758,0.99999994,0.089429379,FALSE,0.975872817,abundance affects trait,124.5724535,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.095422018,-0.194574665,1.236228454,smallmouth.bass.1,Centrarchidae
829,829,43,OR2,red.shiner,red.shiner.1,0.460806647,0.21233271,0.99999994,0.089429379,FALSE,0.461012866,abundance affects trait,6.220405083,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.793818668,0.329440017,1.236228454,red.shiner.1,Cyprinidae
830,830,44,OR2,redear.sunfish,redear.sunfish.1,0.694933576,0.177551693,0.99999994,0.089429379,FALSE,0.69524457,abundance affects trait,282.1744379,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.450517669,0.015438052,1.236228454,redear.sunfish.1,Centrarchidae
831,831,45,OR2,bigscale.logperch,bigscale.logperch.1,0.899581278,0.002506004,0.99999994,0.089429379,FALSE,0.899983856,abundance affects trait,72.73914309,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.861768181,-0.03618488,1.236228454,bigscale.logperch.1,Percidae
832,832,46,OR2,prickly.sculpin,prickly.sculpin.1,0.85513771,0.009443125,0.99999994,0.089429379,FALSE,0.855520398,abundance affects trait,42.54650382,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.628863879,-0.044367722,1.236228454,prickly.sculpin.1,Cottidae
833,833,47,OR2,Sacramento.sucker,Sacramento.sucker.1,0.411010255,0.077778505,0.99999994,0.089429379,FALSE,0.411194189,abundance affects trait,9.857653368,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.993773543,0.404829159,1.236228454,Sacramento.sucker.1,Catostomidae
834,834,48,OR2,common.carp,common.carp.1,0.28438199,0.476014634,0.666666627,0.308179498,FALSE,0.284509256,abundance affects trait,1744.548866,1,1,0.077287298,17.22774576,28,Fish,1.447158031,3.241683139,0.0040119,1.236228454,common.carp.1,Ariidae
835,835,49,OR2,tule.perch,tule.perch.1,0.78031823,0.329009411,0.99999994,0.089429379,FALSE,0.780667436,abundance affects trait,76.567432,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.884044082,-0.05228029,1.236228454,tule.perch.1,Embiotocidae
836,836,50,OR2,rainwater.killifish,rainwater.killifish.1,0.951262752,0.001411196,0.99999994,0.089429379,FALSE,0.951688458,abundance affects trait,3.837090291,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.584002019,-0.06056104,1.236228454,rainwater.killifish.1,Fundulidae
837,837,51,OR2,hitch,hitch.1,0.658715532,0.076526516,0.99999994,0.089429379,FALSE,0.659010319,abundance affects trait,142.2603542,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.153083886,-0.02079847,1.236228454,hitch.1,Cyprinidae
838,838,52,OR2,threespine.stickleback,threespine.stickleback.1,0.698992705,0.373776745,0.99999994,0.089429379,FALSE,0.699305516,abundance affects trait,4.71989236,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.673932094,-0.034037161,1.236228454,threespine.stickleback.1,Gasterosteidae
839,839,53,OR2,spotted.bass,spotted.bass.1,0.999552683,0,0.99999994,0.089429379,FALSE,1,abundance affects trait,123.073157,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.090163341,-0.199005714,1.236228454,spotted.bass.1,Centrarchidae
840,840,54,OR2,shimofuri.goby,shimofuri.goby.1,0.874106553,0.045674331,0.99999994,0.089429379,FALSE,0.874497731,abundance affects trait,18.76714351,1,1,0.077287298,17.22774576,28,Fish,1.447158031,1.273398175,-0.111774175,1.236228454,shimofuri.goby.1,Oxudercidae
841,841,55,OR2,Siberian.prawn,Siberian.prawn.1,0.395206088,0.249453981,0.99999994,0.089429379,FALSE,0.39538295,abundance affects trait,1.729099108,1,1,0.077287298,17.22774576,28,Fish,1.447158031,0.237819887,0.558180519,1.236228454,Siberian.prawn.1,Palaemonidae
842,842,56,OR2,black.crappie,black.crappie.1,0.943926212,0.019464745,0.99999994,0.089429379,FALSE,0.944348635,abundance affects trait,122.690265,1,1,0.077287298,17.22774576,28,Fish,1.447158031,2.088810105,-0.109446023,1.236228454,black.crappie.1,Centrarchidae
843,843,1,AL2,BLACKCRAPPIE.1,BLACKCRAPPIE,0.290251198,0.237517181,0.99999994,0.008534908,FALSE,0.385934212,trait affects abundance,509.3766691,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.707039049,0.465817094,1.039144903,BLACKCRAPPIE,Centrarchidae
844,844,2,AL2,BLACKNOSESHINER.1,BLACKNOSESHINER,0.319796107,0.317741079,0.99999994,0.008534908,FALSE,0.425218773,trait affects abundance,18.33833224,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.263359837,-0.050968948,1.039144903,BLACKNOSESHINER,Cyprinidae
845,845,3,AL2,BLUEGILL.1,BLUEGILL,0,0.5,1,1,FALSE,0,trait affects abundance,331.7967059,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.52087207,1.077194046,1.039144903,BLUEGILL,Centrarchidae
846,846,4,AL2,BLUNTNOSEMINNOW.1,BLUNTNOSEMINNOW,0.361225584,0.099173055,0.99999994,0.008534908,FALSE,0.480305721,trait affects abundance,26.69146864,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.426372471,0.650250925,1.039144903,BLUNTNOSEMINNOW,Cyprinidae
847,847,5,AL2,COMMONSHINER.1,COMMONSHINER,0.190008967,0.210512854,0.966091692,0.012898922,FALSE,0.25264654,trait affects abundance,165.7899251,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.219558135,0.106267024,1.039144903,COMMONSHINER,Cyprinidae
848,848,6,AL2,GOLDENSHINER.1,GOLDENSHINER,0.58933728,0.028708124,0.99999994,0.008534908,TRUE,0.783615779,trait affects abundance,169.4906986,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.22914587,0.39986371,1.039144903,GOLDENSHINER,Cyprinidae
849,849,7,AL2,IOWADARTER.1,IOWADARTER,0.724052252,0.095440401,0.99999994,0.008534908,FALSE,0.962740333,trait affects abundance,14.36320649,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.157251404,-0.669057055,1.039144903,IOWADARTER,Percidae
850,850,8,AL2,JOHNNYDARTER.1,JOHNNYDARTER,0.44833241,0.159592156,0.73333329,0.060289145,FALSE,0.596127824,trait affects abundance,13.43694613,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.128300576,0.131679325,1.039144903,JOHNNYDARTER,Percidae
851,851,9,AL2,LARGEMOUTHBASS.1,LARGEMOUTHBASS,0.645184505,0.085760266,0.99999994,0.008534908,FALSE,0.857873369,trait affects abundance,218.4751378,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.339402022,0.826049429,1.039144903,LARGEMOUTHBASS,Centrarchidae
852,852,10,AL2,LOGPERCH.1,LOGPERCH,0.514239589,0.097522592,0.99999994,0.008534908,FALSE,0.683761692,trait affects abundance,70.98549479,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.851169614,-0.17810078,1.039144903,LOGPERCH,Percidae
853,853,11,AL2,MIMICSHINER.1,MIMICSHINER,0.752074289,0.135971242,0.99999994,0.008534908,FALSE,1,trait affects abundance,16.09483128,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.206686428,-0.47264268,1.039144903,MIMICSHINER,Cyprinidae
854,854,12,AL2,BLACKCRAPPIE,BLACKCRAPPIE.1,0.356062808,0.328625422,0.599999964,0.132854939,FALSE,0.473441006,abundance affects trait,509.3766691,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.707039049,0.465817094,1.039144903,BLACKCRAPPIE.1,Centrarchidae
855,855,13,AL2,BLACKNOSESHINER,BLACKNOSESHINER.1,0.237865516,0.284347765,0.599999964,0.132854939,FALSE,0.316279281,abundance affects trait,18.33833224,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.263359837,-0.050968948,1.039144903,BLACKNOSESHINER.1,Cyprinidae
856,856,14,AL2,BLUEGILL,BLUEGILL.1,0.358572481,0.089900125,0.99999994,0.008534908,FALSE,0.476778007,abundance affects trait,331.7967059,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.52087207,1.077194046,1.039144903,BLUEGILL.1,Centrarchidae
857,857,15,AL2,BLUNTNOSEMINNOW,BLUNTNOSEMINNOW.1,0.191983862,0.293378111,0.99999994,0.008534908,FALSE,0.255272471,abundance affects trait,26.69146864,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.426372471,0.650250925,1.039144903,BLUNTNOSEMINNOW.1,Cyprinidae
858,858,16,AL2,COMMONSHINER,COMMONSHINER.1,0.01450944,0.475798428,0.845154226,0.019067407,FALSE,0.019292562,abundance affects trait,165.7899251,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.219558135,0.106267024,1.039144903,COMMONSHINER.1,Cyprinidae
859,859,17,AL2,GOLDENSHINER,GOLDENSHINER.1,0.168059537,0.497512614,-0.066666663,1,FALSE,0.223461352,abundance affects trait,169.4906986,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.22914587,0.39986371,1.039144903,GOLDENSHINER.1,Cyprinidae
860,860,18,AL2,IOWADARTER,IOWADARTER.1,0.424131826,0.094392787,0.99999994,0.008534908,FALSE,0.563949376,abundance affects trait,14.36320649,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.157251404,-0.669057055,1.039144903,IOWADARTER.1,Percidae
861,861,19,AL2,JOHNNYDARTER,JOHNNYDARTER.1,0.302468734,0.137388242,0.99999994,0.008534908,FALSE,0.402179331,abundance affects trait,13.43694613,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.128300576,0.131679325,1.039144903,JOHNNYDARTER.1,Percidae
862,862,20,AL2,LARGEMOUTHBASS,LARGEMOUTHBASS.1,0.470604602,0.253682302,0.99999994,0.008534908,FALSE,0.625742175,abundance affects trait,218.4751378,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,2.339402022,0.826049429,1.039144903,LARGEMOUTHBASS.1,Centrarchidae
863,863,21,AL2,LOGPERCH,LOGPERCH.1,0.369815067,0.088979172,0.99999994,0.008534908,FALSE,0.491726778,abundance affects trait,70.98549479,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.851169614,-0.17810078,1.039144903,LOGPERCH.1,Percidae
864,864,22,AL2,MIMICSHINER,MIMICSHINER.1,0.1542947,0.348975845,-0.99999994,0.008534921,FALSE,0.205158855,abundance affects trait,16.09483128,0.909090909,1,0.013687469,10.94321427,11,Fish,1.041392685,1.206686428,-0.47264268,1.039144903,MIMICSHINER.1,Cyprinidae
865,865,1,BM2,BLUEGILL.1,BLUEGILL,0.3100389,0.145199776,0.99999994,0.008534908,FALSE,0.353517353,trait affects abundance,144.6294448,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,2.160256719,0.320390556,0.986377866,BLUEGILL,Centrarchidae
866,866,2,BM2,BLUNTNOSEMINNOW.1,BLUNTNOSEMINNOW,0.226970919,0.184921336,0.99999994,0.008534908,FALSE,0.258800294,trait affects abundance,45.90157053,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,1.661827545,0.67911306,0.986377866,BLUNTNOSEMINNOW,Cyprinidae
867,867,3,BM2,CISCO.1,CISCO,0.429042382,0.073584291,0.99999994,0.008534908,FALSE,0.489209346,trait affects abundance,2588.100052,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,3.412981061,0.573802632,0.986377866,CISCO,Salmonidae
868,868,4,BM2,IOWADARTER.1,IOWADARTER,0.877011826,0.037034272,0.99999994,0.008534908,TRUE,1,trait affects abundance,8.515488227,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,0.930209553,-0.741634417,0.986377866,IOWADARTER,Percidae
869,869,5,BM2,JOHNNYDARTER.1,JOHNNYDARTER,0.209442865,0.196099404,0.866666615,0.024170518,FALSE,0.238814186,trait affects abundance,15.0409276,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,1.177274621,-0.092540446,0.986377866,JOHNNYDARTER,Percidae
870,870,6,BM2,LARGEMOUTHBASS.1,LARGEMOUTHBASS,0.706627394,0.226135136,0.99999994,0.008534908,FALSE,0.805721625,trait affects abundance,38.84034898,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,1.589283123,-0.058681851,0.986377866,LARGEMOUTHBASS,Centrarchidae
871,871,7,BM2,LOGPERCH.1,LOGPERCH,0.819397825,0.109054454,0.90476191,0.006863832,FALSE,0.934306471,trait affects abundance,67.46806579,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,1.82909826,-0.290326779,0.986377866,LOGPERCH,Percidae
872,872,8,BM2,MIMICSHINER.1,MIMICSHINER,0.248280066,0.235831651,0.99999994,0.008534908,FALSE,0.283097739,trait affects abundance,50.54216756,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,1.703653863,1.18160593,0.986377866,MIMICSHINER,Cyprinidae
873,873,9,BM2,NORTHERNPIKE.1,NORTHERNPIKE,0.77513803,0.009151897,1,0.002666712,TRUE,0.883839884,trait affects abundance,16018.74648,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,4.204628528,-0.036664453,0.986377866,NORTHERNPIKE,Esocidae
874,874,10,BM2,PUMPKINSEED.1,PUMPKINSEED,0.638363775,0.102799232,0.99999994,0.008534908,FALSE,0.727885024,trait affects abundance,238.84776,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,2.378121173,0.561981665,0.986377866,PUMPKINSEED,Centrarchidae
875,875,11,BM2,ROCKBASS.1,ROCKBASS,0.34913945,0.323150303,0.99999994,0.008534908,FALSE,0.398101188,trait affects abundance,358.5781678,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,2.554583844,0.532609267,0.986377866,ROCKBASS,Centrarchidae
876,876,12,BM2,SMALLMOUTHBASS.1,SMALLMOUTHBASS,0.35247942,0.127719427,0.99999994,0.008534908,FALSE,0.40190954,trait affects abundance,165.285484,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,2.218234714,0.757052999,0.986377866,SMALLMOUTHBASS,Centrarchidae
877,877,13,BM2,WALLEYE.1,WALLEYE,0.254251493,0.138416548,0.99999994,0.008534908,FALSE,0.289906573,trait affects abundance,1788.212579,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,3.252419146,0.643619302,0.986377866,WALLEYE,Percidae
878,878,14,BM2,WHITESUCKER.1,WHITESUCKER,0.525770153,0.102084102,0.99999994,0.008534908,FALSE,0.599501782,trait affects abundance,2282.774925,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,3.358463093,0.698333335,0.986377866,WHITESUCKER,Catostomidae
879,879,15,BM2,YELLOWPERCH.1,YELLOWPERCH,0.621322699,0.135951071,0.99999994,0.008534908,FALSE,0.708454186,trait affects abundance,69.4414795,0.833333333,1,0.017625043,9.691206907,18,Fish,1.255272505,1.841618965,2.043514758,0.986377866,YELLOWPERCH,Percidae
